ID,Cell,Case,Class,AngleCh1,AngleStatusCh1,AreaCh1,AreaStatusCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,AvgIntenStatusCh1,AvgIntenStatusCh2,AvgIntenStatusCh3,AvgIntenStatusCh4,ConvexHullAreaRatioCh1,ConvexHullAreaRatioStatusCh1,ConvexHullPerimRatioCh1,ConvexHullPerimRatioStatusCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,DiffIntenDensityStatusCh1,DiffIntenDensityStatusCh3,DiffIntenDensityStatusCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EntropyIntenStatusCh1,EntropyIntenStatusCh3,EntropyIntenStatusCh4,EqCircDiamCh1,EqCircDiamStatusCh1,EqEllipseLWRCh1,EqEllipseLWRStatusCh1,EqEllipseOblateVolCh1,EqEllipseOblateVolStatusCh1,EqEllipseProlateVolCh1,EqEllipseProlateVolStatusCh1,EqSphereAreaCh1,EqSphereAreaStatusCh1,EqSphereVolCh1,EqSphereVolStatusCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberAlign2StatusCh3,FiberAlign2StatusCh4,FiberLengthCh1,FiberLengthStatusCh1,FiberWidthCh1,FiberWidthStatusCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocASMStatusCh3,IntenCoocASMStatusCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocContrastStatusCh3,IntenCoocContrastStatusCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocEntropyStatusCh3,IntenCoocEntropyStatusCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,IntenCoocMaxStatusCh3,IntenCoocMaxStatusCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,KurtIntenStatusCh1,KurtIntenStatusCh3,KurtIntenStatusCh4,LengthCh1,LengthStatusCh1,MemberAvgAvgIntenStatusCh2,MemberAvgTotalIntenStatusCh2,NeighborAvgDistCh1,NeighborAvgDistStatusCh1,NeighborMinDistCh1,NeighborMinDistStatusCh1,NeighborVarDistCh1,NeighborVarDistStatusCh1,PerimCh1,PerimStatusCh1,ShapeBFRCh1,ShapeBFRStatusCh1,ShapeLWRCh1,ShapeLWRStatusCh1,ShapeP2ACh1,ShapeP2AStatusCh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SkewIntenStatusCh1,SkewIntenStatusCh3,SkewIntenStatusCh4,SpotFiberCountCh3,SpotFiberCountCh4,SpotFiberCountStatusCh3,SpotFiberCountStatusCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,TotalIntenStatusCh1,TotalIntenStatusCh2,TotalIntenStatusCh3,TotalIntenStatusCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,VarIntenStatusCh1,VarIntenStatusCh3,VarIntenStatusCh4,WidthCh1,WidthStatusCh1,XCentroid,YCentroid
1525,208332503,Train,PS,168.5786227049,1,280,0,94.5149253731,126.4776119403,204.9179104478,174.0149253731,0,0,0,0,1.534965035,1,0.8398162741,0,64.2431289641,104.7378435518,87.6131078224,0,0,0,7.053266629,7.4456491495,5.6493821943,1,1,0,18.9121812549,0,2.3461699687,0,549.6718258363,0,234.2847420121,0,1123.6553287982,0,3541.795541051,0,0.6426129082,0.1438504637,0,2,46.5394011295,0,6.4414490058,0,0.0081045642,0.0903055248,0,0,12.6972445876,2.5081409912,0,0,7.3004339375,5.1135170086,1,0,0.0347826087,0.29218107,2,0,-0.5557107083,-0.2220499699,-1.0821796391,0,0,0,35.3467848892,0,0,0,270.4182997443,1,44.4503149468,1,116.705147231,0,105.9617002708,0,0.4126410422,2,1.8352664741,0,2.9804444777,0,0.4121376554,0.5993268111,0.6312470528,0,0,0,4,3,1,0,25330,33896,54918,46636,0,0,0,0,57.1097052518,120.113692939,189.1140177711,0,0,0,19.2597562201,0,124,361
1526,208333313,Train,PS,84.815609448,0,430,0,760.0462287105,381.7737226277,154.7445255474,222.8880778589,1,1,0,0,1.1588785047,0,0.9049581222,0,237.9150326797,130.7803921569,142.8326797386,1,0,0,8.4670459523,4.7511739766,6.2531012859,1,0,0,23.4204446124,0,1.32734851,0,785.1936279874,0,591.5504647712,0,1723.2176870748,0,6726.4207325418,0,0.1836130549,0.3220798148,2,0,35.5378420093,0,12.6238273739,0,0.2007170085,0.0739572981,1,0,2.0133931623,5.3471867182,2,0,4.278374837,5.8200867267,2,0,0.4464751958,0.2689295039,1,0,-1.0477941037,6.1060012432,-0.8465710355,0,0,0,30.3091157971,0,0,0,176.8844641454,2,27.2032952852,0,83.6139716694,2,96.3233387664,0,0.6109142835,0,1.3027067426,0,1.6457676394,0,0.0233617332,2.3991144996,0.572588072,2,1,0,3,8,0,0,312379,156909,63600,91607,1,1,0,1,386.6373597889,271.3052714279,219.2881141584,1,1,0,23.2662615514,0,181,223
1527,208336841,Train,WS,148.1579600658,1,308,0,118.7619047619,196.1870748299,70.0272108844,112.6972789116,0,0,0,0,1.0658978583,0,0.9675187583,1,65.2486288848,62.9524680073,86.2065813528,0,0,0,7.0621999079,3.4330972754,6.323552834,1,2,0,19.8083312364,0,1.4746953938,0,500.7185811321,0,339.5403438843,0,1232.6666666667,0,4069.5116062248,0,0.6677580756,0.6393566875,0,0,21.442683814,0,14.8360361915,1,0.373445457,0.0413839077,1,0,0.9852807487,9.3661430481,2,0,3.0243377254,6.471044025,2,0,0.6102941176,0.1963636364,1,0,0.9354300407,8.973724597,-0.0816032879,0,1,0,26.1559358254,0,0,0,245.7953592772,0,25.0989989953,0,120.7448883761,0,72.5574400109,0,0.6283866999,0,1.395024548,0,1.3169049788,0,0.5570738713,2.9724747156,0.7777780962,0,1,0,2,5,0,0,34916,57679,20588,33133,0,0,0,0,48.9765087843,156.1998086169,104.8116233399,0,0,0,18.7494448485,0,460,188
1528,208340361,Train,PS,31.0668709794,2,404,0,93.3989637306,34.5518134715,228.7694300518,105.8860103627,0,0,0,0,2.0133252574,1,0.7409869112,2,70.1952309985,167.0894187779,71.915052161,0,1,0,7.2916180313,7.7305529275,6.5043075795,1,1,0,22.6969696454,0,2.4498858989,0,970.9020910046,0,396.3050244285,0,1618.3990929705,0,6122.1258478777,0,0.6465845598,0.741304222,0,1,80.9301408858,1,5.3458296554,2,0.0085297756,0.0319970317,0,0,10.5781091743,7.0514019937,0,0,7.2850974751,6.4078268749,1,0,0.042042042,0.1627218935,2,0,0.0600307785,0.4174262481,-0.1285499742,0,0,0,49.3431696081,1,0,0,286.7860965211,1,22.6166916066,0,122.9997799443,0,172.5519410825,1,0.291968774,2,1.7569720712,0,5.4764843193,1,0.9238428065,1.01805825,0.967349519,0,0,0,2,8,0,0,36052,13337,88305,40872,0,0,1,0,77.7646669035,205.654827265,109.2556419436,0,1,0,28.0842082897,1,54,267
1529,208341326,Test,WS,35.0430291247,2,228,0,123.4495412844,347.9633027523,213.2247706422,360.2110091743,0,1,0,1,1.0366259711,0,0.9696697041,1,101.7164179104,183.1044776119,193.9900497512,1,1,1,7.0411908753,6.0388893103,7.2326114463,1,0,1,17.0569930029,0,1.1897340388,0,287.1648200814,0,241.3689200377,0,914.0181405896,0,2598.4001714267,0,0.6802176573,0.325575549,0,0,15.0497414556,0,15.0497414556,1,0.0557808321,0.0084580378,0,0,7.4722524752,10.1668316832,0,0,6.0224144379,7.1975700768,0,1,0.225,0.035,0,2,1.549213768,1.5456927352,-0.3155635452,0,0,0,20.8032937995,0,0,0,217.3449150425,0,22.5470659157,0,88.1689628367,0,60.1989658226,0,0.6357942079,0,1.2041648568,0,1.2214128743,0,1.4957807575,1.5326287193,0.5850088491,0,0,0,1,5,0,0,26912,75856,46483,78526,0,0,0,1,113.5499717207,262.7877888244,243.5469953856,1,1,1,17.2761177025,0,330,273
1530,208384334,Test,PS,1.6258001252,2,318,0,66.0394736842,5.7631578947,119.6447368421,2.5526315789,0,2,0,2,1.3589341693,0,0.9063473103,0,90.1268656716,165.5149253731,6.9104477612,0,1,2,6.6468330951,6.5435739894,2.9114698941,0,0,2,20.1423907288,0,7.4928094705,1,1186.7364194232,0,158.3833706301,0,1274.5941043084,0,4278.8954116075,0,0.7985897339,0,1,2,58.2545004245,0,5.7398366265,2,0.016383243,0.0456203371,0,0,15.7428595371,11.4332043744,1,0,6.9266622351,5.366075652,0,0,0.109540636,0.1731448763,0,0,9.7297267998,7.7645452537,4.0668063527,1,0,1,52.3385027434,1,0,0,275.4917314493,1,22.7322605329,0,120.0564385417,0,127.9886741019,0,0.6052098888,0,5.2027947176,1,3.8985367196,1,2.6994703031,2.5289422577,1.7363513862,1,1,1,2,9,0,0,20076,1752,36372,776,0,2,0,2,79.5210483208,172.9925047013,3.119947439,0,0,2,10.0596901444,2,72,320
1531,208394047,Test,PS,167.1169663083,1,202,0,101.6373056995,329.9948186529,72.2901554404,377.5699481865,0,0,0,1,1.0259579728,0,0.9799961691,1,55.3295454545,45.5170454545,168.2159090909,0,0,1,6.6381665424,5.299956852,6.7356651962,0,0,0,16.0491811486,0,1.3758002309,0,257.2380465591,0,186.9733997556,0,809.1995464853,0,2164.4983511559,0,0.6497826585,0.3199842579,0,0,14.4500077219,0,14.4500077219,1,0.0866482596,0.0222184337,0,0,4.6865233114,6.1072904559,0,0,5.4935476552,6.5314870751,0,0,0.2931034483,0.1179775281,0,0,-0.221056817,3.6155933564,-1.3925340949,0,0,0,20.3323316299,0,0,0,268.6701766479,1,19.126340304,0,116.5229998482,0,57.8000308875,0,0.6297780583,0,1.2869635758,0,1.2540557472,0,-0.0255101551,1.3820560871,-0.0569766247,2,0,2,1,6,0,0,19616,63689,13952,72871,0,0,0,0,42.7517603431,74.3858359998,270.9594668433,0,0,1,15.7986846029,0,102,345
1532,208396156,Train,PS,9.1213308678,2,183,0,29.3428571429,4.36,6.9428571429,1.8342857143,0,2,0,2,1.0846994536,0,0.9355724819,0,41.8417721519,12.4936708861,5.746835443,0,2,2,5.6920011695,3.2967164527,2.3904116835,2,2,2,15.2824593346,0,1.5745969517,0,237.6092407703,0,150.901626296,0,733.7301587302,0,1868.8668855658,0,0.9785164603,0,1,2,19.4003754647,0,9.8873358178,0,0.1563651658,0.1082859317,0,0,7.7594936709,8.0664556962,0,0,4.6641817251,4.3559324897,2,2,0.3924050633,0.2974683544,1,0,1.2233914723,18.196406768,2.4173393318,0,1,0,18.8076770521,0,0,0,222.8907470574,0,23.5476190476,0,105.4911967195,0,58.575422565,0,0.7372268693,1,1.4216578717,0,1.4234066911,0,1.0157506562,3.738328696,1.6596896063,0,1,0,1,5,0,0,5135,763,1215,321,0,2,0,2,21.9507798197,14.0804684523,2.6513546788,0,2,2,13.229397471,0,178,399
1533,208399873,Train,WS,68.9615140234,0,266,0,234.7952755906,297.9133858268,75.5039370079,288.2204724409,1,0,0,1,1.1688555347,0,0.9341616753,0,97.3017241379,37.4094827586,135.8362068966,1,0,0,7.510794616,6.7192387526,7.4492376395,1,0,1,18.4115809955,0,1.2318468556,0,367.4941964367,0,298.3278276566,0,1064.9569160998,0,3267.9234195839,0,0.2172514086,0.2199895315,0,0,27.329821057,0,10.2211263186,0,0.0081887262,0.0089086653,0,0,12.2392241379,5.9310344828,0,0,7.2441846277,7.1153888391,1,1,0.0301724138,0.0431034483,2,2,-1.0927932079,0.5830358764,-0.3634298003,0,0,0,22.4925309069,0,0,0,184.8462737445,2,33.0168650645,0,90.8052777459,0,75.1018947512,0,0.5367772088,0,1.0199964788,2,1.6067703416,0,0.1049118991,0.9052476765,0.4626882798,0,0,0,2,5,0,0,59638,75670,19178,73208,1,0,0,0,132.0901230509,44.5466002159,193.3402986367,1,0,0,22.0515770146,0,289,304
1534,208402977,Train,PS,84.4315800785,0,227,0,24.6267281106,217.5760368664,36.9815668203,35.4423963134,0,0,0,0,1.2408602151,0,0.7851153957,2,40.9582245431,41,29.1096605744,0,0,0,5.661312107,5.6805305694,5.470307931,2,0,0,17.017826492,0,1.5832937202,0,328.9969681925,0,207.7927575838,0,909.8253968254,0,2580.5417901929,0,0.4586224627,0.3598215495,0,0,35.2884329709,0,6.9060372132,0,0.0220551992,0.0286371468,0,0,18.3144162575,8.9388434261,1,0,6.8788611389,6.4838590804,0,0,0.1282051282,0.1538461538,0,0,0.510478148,1.4916585784,-1.0738596058,0,0,0,25.8718337641,0,0,0,246.3221998463,0,29.2816683229,0,120.6377404779,0,84.3889403681,0,0.5075245295,0,1.4935280969,0,2.3253982553,0,0.9514751164,1.0954814842,0.5207626625,0,0,0,0,7,2,0,5344,47214,8025,7691,0,0,0,0,20.234883984,34.0679671881,33.6258575313,0,0,0,17.3226294284,0,113,370
1535,208405218,Test,WS,16.4091716332,2,302,0,88.214532872,244.0069204152,126.4705882353,262.3183391003,0,0,0,0,1.0362869198,0,0.9653705815,0,62.3914656772,96.4842300557,190.3395176252,0,0,1,6.7980507609,6.5331600887,6.6333693676,0,0,0,19.6391707416,0,1.342403533,0,465.5966617038,0,346.8380783157,0,1211.7029478458,0,3966.1401801388,0,0.3381404065,0.5043231169,0,0,17.6092652652,0,17.6092652652,1,0.0287860933,0.0307550888,0,0,5.3943382717,9.9499228948,0,0,6.421959518,6.6027973827,0,0,0.1455223881,0.1567164179,0,0,2.6236530681,3.6350479074,-1.1250668394,0,0,0,24.3841526135,0,0,0,245.4862619332,0,32.537175668,0,110.4221578257,0,70.4370610607,0,0.693519598,1,1.3612500248,0,1.2714325545,0,1.2704093856,1.9069891785,0.3087854008,0,0,0,1,3,0,0,25494,70518,36550,75810,0,0,0,0,47.6780835436,160.1890319328,222.546839771,0,0,0,17.9130594452,0,433,249
1536,208406955,Train,PS,62.7834776872,0,264,0,40.9325396825,149.9801587302,40.4126984127,111.1587301587,0,0,0,0,1.0943755958,0,0.951784729,0,46.5835140998,32.1106290672,80.7440347072,0,0,0,6.1765993001,4.4278241644,5.6765126711,0,2,0,18.3389512016,0,2.0234505363,0,465.4453092009,0,230.0255434252,0,1056.5714285714,0,3229.4019782577,0,0.3794105699,0.4760008103,0,0,27.5293375891,0,9.9852298352,0,0.1663579593,0.0719032275,0,0,4.1474909584,4.9027840567,0,0,4.7651470793,5.6840695131,2,0,0.4017857143,0.2573839662,1,0,-0.4944778344,0.328180933,0.6021265501,0,0,0,30.2012903815,0,0,0,182.4874385694,2,41.6880353369,0,81.8837688623,2,75.0291348486,0,0.5311491624,0,1.8341237216,0,1.629647267,0,0.3588419431,1.0695765691,1.2370512821,0,0,0,2,6,0,0,10315,37795,10184,28012,0,0,0,0,25.9200428956,49.0931686065,133.6954257566,0,0,0,16.4663321376,0,198,259
1537,208335115,Train,PS,125.0690305424,0,245,0,42.6367521368,3.4914529915,105.1538461538,2.4700854701,0,2,0,2,1.5590863952,1,0.8622032757,0,48.8132678133,79.8992628993,5.6732186732,0,0,2,6.2869030512,6.9058867687,1.5353936356,0,0,2,17.6718555604,0,2.7429044828,0,484.8983191297,0,176.7827943622,0,981.1020408163,0,2889.6489258833,0,0.830216259,0.5662872448,1,0,44.8356845054,0,5.8855086873,2,0.0072945315,0.5408865547,0,1,15.9292028986,0.8865942029,1,2,7.378007248,1.9458800063,1,2,0.0241545894,0.7487922705,2,1,0.5341812881,0.2275033108,8.9182878988,0,0,1,36.9032867988,0,0,0,211.0529390134,0,27.6618100811,0,74.9517694341,2,101.4423863855,0,0.381190073,2,2.1164961908,0,3.1032636002,0,0.9462654355,0.7610283125,3.0509662856,0,0,1,1,8,0,0,9977,817,24606,578,0,2,0,2,31.5696302681,75.2365631454,6.5627446957,0,0,2,17.436027978,0,211,272
1538,208321034,Train,WS,40.4699481759,2,155,0,274.8310810811,352.9864864865,357.3513513514,52.3716216216,1,1,1,0,1.0448717949,0,0.9667683216,0,128.138576779,195.329588015,52.9775280899,1,1,0,6.9424954264,5.8978499869,4.6687266074,0,0,0,14.0541661074,2,1.1604905572,0,158.6481196258,0,136.7078074421,0,620.5260770975,0,1453.4960935858,0,0.0156373564,0.9063232752,2,1,12.4463031602,2,12.4463031602,0,0.0548740676,0.1109105689,0,0,6.4842329705,6.2860790035,0,0,5.8741618509,5.141475709,0,0,0.2255639098,0.328358209,0,0,-1.0625968945,-1.1347136635,-0.6280149097,0,0,0,16.3344113765,2,0,0,220.7493876658,0,21.9821227096,0,107.0988030796,0,49.7852126408,0,0.6477290923,0,1.1140388484,0,1.2062167824,0,0.1568236088,0.1568604124,0.8333151787,0,2,0,0,5,2,0,40675,52242,52888,7751,0,0,0,0,141.9227706105,284.8745542995,60.68107595,1,1,0,14.6623355191,0,414,214
1539,208405394,Train,WS,120.8360515778,0,337,0,63.5962732919,168.2142857143,86.2732919255,121.8944099379,0,0,0,0,1.0383747178,0,0.9557387285,0,52.9700499168,55.5457570715,85.6955074875,0,0,0,6.6349202002,6.1391508811,6.2213269421,0,0,0,20.7301364322,0,1.5024685788,0,579.3060407249,0,385.5694880385,0,1350.0634920635,0,4664.5000637789,0,0.391769502,0.4911360821,0,0,20.6482922649,0,16.8662751594,1,0.0628275112,0.0417642025,0,0,4.6319158361,7.1950498339,0,0,5.9714623273,6.1901530702,0,0,0.24,0.19,0,0,-0.6489472542,-0.1035457464,0.0640463027,0,0,0,27.3820963076,0,0,0,245.3534780305,0,24.3356745682,0,111.6850541604,0,75.0291348486,0,0.6501517904,0,1.4442884827,0,1.2863054801,0,0.1653335984,0.848507018,0.880346551,0,0,0,1,7,0,0,20478,54165,27780,39250,0,0,0,0,33.7650594664,84.807380405,117.8471534814,0,0,0,18.9588829626,0,426,362
1540,208410569,Train,WS,76.712378171,0,685,1,40.7125382263,294.4862385321,28.7981651376,228.8058103976,0,0,0,0,1.1046770601,0,0.8948660469,0,49.5537459283,26.3501628664,120.5960912052,0,0,0,6.3909650624,4.6441464975,5.6604966233,0,0,0,29.5435785054,1,2.5611277403,0,2189.2925186357,1,854.8158235862,0,2742.0544217687,1,13501.6833459201,1,0.5670382196,0.5692711011,0,0,55.2639076228,0,12.7742185028,0,0.1631795087,0.1699412114,0,0,4.1061238895,1.904623035,0,2,4.8037240321,4.6445982887,2,0,0.3986710963,0.4086378738,1,0,-0.4487427204,2.6584476566,0.5175982589,0,0,0,53.8754876905,1,0,0,290.9430825691,1,35.8187044969,0,114.6704943183,0,136.0762522513,0,0.56648728,0,2.3985927294,0,2.087258851,0,0.4304271049,1.6996831742,1.2233994689,0,0,0,4,10,1,0,26626,192594,18834,149639,0,1,0,1,25.7377374141,40.5054713297,291.6246234562,0,0,1,22.4612903349,0,472,242
1541,208322205,Train,PS,115.2345770092,0,762,1,26.7950481431,30.8913342503,62.5502063274,47.7097661623,0,0,0,0,1.2232172471,0,0.840498878,0,35.2576866764,43.9004392387,35.4816983895,0,0,0,5.7119495951,6.6075684851,5.1178618362,2,0,0,31.148807868,1,1.8035600859,0,2153.2203439584,1,1193.8722534669,1,3048.1247165533,1,15824.2418589571,1,0.3181624016,0.4132085861,0,0,58.8076950307,0,13.4348090441,0,0.0277870115,0.1241672158,0,0,6.657211456,2.8734565255,0,0,6.670032822,5.030004166,0,0,0.1472303207,0.3440233236,0,0,0.5693375433,0.4117450556,2.2881865075,0,0,0,47.2427042898,1,0,0,209.3996050176,0,31.7380952381,0,77.0297106445,2,144.4850081496,0,0.5711367669,0,1.6727724878,0,2.102652387,0,1.0340433012,1.0839082029,1.6573352634,0,0,0,3,11,0,1,19480,22458,45474,34685,0,0,0,0,25.0997586581,63.2627532795,68.9641351746,0,0,0,28.2421576359,1,180,279
1542,208411556,Train,WS,35.4524322172,2,212,0,485.0935960591,593.8866995074,56.1133004926,249.0837438424,1,1,0,0,1.1202830189,0,0.9341343524,0,194.7243243243,35.0432432432,149.7405405405,1,0,0,7.517552666,5.9026392744,6.2865759328,1,0,0,16.4597124351,0,1.536729978,0,293.2678052267,0,190.8388652724,0,851.126984127,0,2334.8842340774,0,0.6364123532,0.0916651487,0,2,20.7507489142,0,10.7087903391,0,0.0199780862,0.0443097151,0,0,9.8324324324,4.2081081081,0,0,6.6581789376,6.0766431365,0,0,0.1135135135,0.1945945946,0,0,-1.1278707656,-0.8032743059,-0.8310509476,0,0,0,21.897754223,0,0,0,258.8257000073,0,27.5669150841,0,118.965450649,0,62.9190785066,0,0.6093620325,0,1.3732201799,0,1.4176795611,0,0.232640572,0.089286138,0.6108328613,0,2,0,2,2,0,0,98474,120559,11391,50564,1,1,0,0,278.9447852358,38.8469520705,233.1844824151,1,0,1,15.9462805339,0,450,363
1543,208412515,Test,PS,125.3269169299,0,193,0,37.5297297297,81.1459459459,20.2594594595,183.9837837838,0,0,0,0,1.125,0,0.9361608015,0,46.2537313433,19.4358208955,94.5820895522,0,2,0,5.9469827444,3.5953811552,6.5949977704,0,2,0,15.7130353916,0,1.16579782,0,222.2238986321,0,190.6195867022,0,775.6575963719,0,2031.3225439301,0,0.3384181581,0.0397006247,0,2,21.5895260001,0,9.32172854,0,0.2381229691,0.0227584062,1,0,2.3444785057,5.9349112426,2,0,3.8357197071,6.4197171323,2,0,0.4911242604,0.1183431953,1,0,-0.8027228592,4.8998031029,-0.3827587754,0,0,0,19.390191746,0,0,0,259.1885608294,0,24.9103608384,0,132.1479305545,1,61.8225090802,0,0.5420562535,0,1.0509898161,2,1.5112672028,0,0.2105992102,2.2705791925,0.7087822412,0,0,0,2,5,0,0,6943,15012,3748,34037,0,0,0,0,23.1729206463,36.0812555922,149.875533069,0,0,0,18.4494573105,0,466,204
1544,208314664,Test,PS,156.1284596838,1,764,1,59.5267489712,31.0452674897,17.9931412894,15.6433470508,0,0,0,0,1.0484848485,0,0.9352221191,0,51.4605451937,22.8737446198,19.7919655667,0,0,0,6.9108428599,5.3629701982,5.1000435584,0,0,0,31.191624119,1,1.0687541254,2,1664.3771506087,0,1557.305942564,1,3056.5102040816,1,15889.586233599,1,0.7002608654,0.8622959282,0,1,35.5106590774,0,21.9167450406,1,0.0069989772,0.0100254198,0,0,30.428850053,30.3138646165,1,1,7.8331027664,7.6834606454,1,1,0.0500715308,0.0834532374,2,2,-0.3599155972,0.8358066545,-0.1873129563,0,0,0,36.2657090588,0,0,0,277.6342786394,1,26.6387289878,0,126.497099504,0,114.8548082361,0,0.6439571522,0,1.1083666729,0,1.3488111153,0,0.4963428621,0.9789911623,0.5740876371,0,0,0,4,13,1,1,43395,22632,13117,11404,0,0,0,0,37.53103386,15.5609763794,12.3312349585,0,2,2,32.7199562619,1,34,339
1545,208319792,Test,WS,161.7767371127,1,196,0,167.3101604278,279.7379679144,25.6470588235,14.8556149733,0,0,0,0,1.0812182741,0,0.9701719306,1,80.9112426036,30.4970414201,13.8934911243,0,0,2,7.0373532165,1.7982361812,2.3203163551,1,2,2,15.7977423957,0,2.1525562558,0,306.874792195,0,142.5629603712,0,784.0430839002,0,2064.3517777584,0,0.5176507611,0.759320216,0,1,21.0503359095,0,9.8094696101,0,0.5694892721,0.5037603587,1,1,0.4556840077,0.6915396742,2,2,1.8222557613,2.2405206006,2,2,0.7636363636,0.7167630058,1,1,-0.6467418839,6.4127255923,2.7586250282,0,0,0,23.6352957428,0,0,0,170.8996289974,2,19.2356345668,0,69.7204713553,2,61.7196110391,0,0.6572433206,0,1.8731317533,0,1.4680111929,0,0.1546617647,2.6217292319,1.9289481845,0,1,1,1,2,0,0,31287,52311,4796,2778,0,0,0,2,82.9032040012,61.8849504345,29.1873078419,0,0,0,12.6180636793,0,282,182
1546,208332504,Test,PS,8.9124031505,2,249,0,38.6890756303,14.768907563,92.1302521008,7.1050420168,0,2,0,0,1.2083748754,0,0.9207267596,0,52.9485981308,88.4065420561,11.0420560748,0,0,2,6.1338998834,6.9801629713,3.6535737493,0,1,2,17.822257043,0,3.0379927704,0,523.45620712,0,172.3033090202,0,997.873015873,0,2964.0582308681,0,1,0.7692894616,1,1,32.2640342567,0,8.1463037953,0,0.0067107518,0.0875933649,0,0,28.0708479021,10.1878059441,1,0,7.5407024371,5.3570342606,1,0,0.0363636364,0.2954545455,2,0,0.6070124781,-0.0792055319,1.2800307774,0,0,0,30.6009072171,0,0,0,258.4186887435,0,20.4761904762,0,110.3602767102,0,80.820676104,0,0.674994109,0,2.5336889614,1,1.9776673736,0,0.9431157966,0.7164194665,1.400287662,0,0,0,1,5,0,0,9208,3515,21927,1691,0,2,0,2,29.2787954645,66.3577318826,9.5790330273,0,0,2,12.0776100316,0,374,372
1547,208333314,Train,WS,127.5919985035,0,220,0,209.1095238095,244.5476190476,236.4857142857,330.580952381,1,0,1,1,1.0431818182,0,0.9758928676,1,106.7142857143,186.1012987013,186.0233766234,1,1,1,7.0063012772,5.1926843261,6.7309907005,1,0,0,16.7410954235,0,1.6407842283,0,318.842517045,0,194.3232458833,0,880.4761904762,0,2456.6893204771,0,0.5857726169,0.5556936178,0,0,14.9179979979,0,14.9179979979,1,0.1285333274,0.021241344,0,0,2.575416959,7.6869973552,2,0,4.8913188389,6.5389702036,0,0,0.3505154639,0.118556701,0,0,3.7992552166,2.5275589404,-0.9975377211,0,0,0,22.2837279048,0,0,0,222.3355029794,0,18.2284103342,2,108.5488741069,0,59.6719919914,0,0.6705432805,0,1.512672402,0,1.2287615781,0,1.3887029454,1.7616090766,0.3247918443,0,0,0,1,4,0,0,43913,51355,49662,69422,0,0,0,0,103.973542444,352.8861711599,254.0399024133,1,1,1,14.7313640914,0,446,219
1548,208336842,Test,PS,106.7699311449,0,223,0,45.323943662,290.5539906103,6.8685446009,26.0046948357,0,0,0,0,1.0373725934,0,0.9692220283,1,48.5051020408,12.2448979592,28.5204081633,0,2,0,6.2058389823,2.3785963405,5.3049552596,0,2,0,16.8602506313,0,1.1556579949,0,273.3415291317,0,236.5245862913,0,893.0544217687,0,2509.5202297302,0,0.5043242861,0.5101444303,0,0,14.8998080222,0,14.8998080222,1,0.4211981987,0.0269288838,1,0,1.9285714286,16.1913265306,2,1,2.7346911613,6.678622574,2,0,0.6530612245,0.1530612245,1,0,-0.5298327495,7.1177493345,-0.7637222905,0,0,0,19.3231475688,0,0,0,178.5863480991,2,25.6157061018,0,92.2592620013,0,59.5992320888,0,0.629901363,0,1.0534413354,2,1.2216023178,0,0.260660522,2.6452131748,0.5312664047,0,1,0,2,3,0,0,9654,61888,1463,5539,0,0,0,0,24.1274635452,15.0417758243,23.2664697893,0,2,2,18.3428795894,0,148,190
1549,208340362,Test,PS,74.4005178422,0,150,0,53.4097222222,186,117.0833333333,149.9652777778,0,0,0,0,1.262987013,0,0.876565361,0,56.3522267206,102.1255060729,134.975708502,0,0,0,6.3405973764,6.2742632982,5.3014133624,0,0,0,13.8629440529,2,3.603989659,1,268.3224783656,0,74.4515117285,0,603.7551020408,0,1394.9705335396,0,0.4948349178,0.7067492625,0,1,30.7251571479,0,5.2536959907,2,0.015308642,0.0690671342,0,0,12.4021367521,6.7358974359,0,0,6.7207337734,5.5990162421,0,0,0.1,0.2769230769,0,0,0.6677008919,0.8159437176,-0.8039677991,0,0,0,27.565731255,0,0,0,269.5589313443,1,22.6166916066,0,119.256718043,0,71.9577062772,0,0.5401972036,0,2.7195092781,1,2.5526021692,0,0.9626033352,1.2457765646,0.6760798335,0,0,0,1,1,0,2,7691,26784,16860,21595,0,0,0,0,38.3661839664,110.9851403968,153.9664651977,0,0,0,10.1362887331,2,76,265
